"time","acc_x"
0.057,0.005229719624714718
0.058,-0.0028757335284465974
0.059,-0.001649944832886191
0.06,0.006661909727222526
0.061,-0.004821450331231297
0.062,-0.0012202039169172396
0.063,0.007667283764903526
0.064,-0.007612760562737686
0.065,0.005539539356070572
0.066,0.006127496557335826
0.067,-0.007817608936273646
0.068,0.007792414760084881
0.069,-0.008438038375756601
0.07,0.012503507737577524
0.071,-0.009686867425854312
0.072,0.010323442049846643
0.073,-0.009683212829371984
0.074,0.008273897325213359
0.075,-0.007998411394926741
0.076,0.0060751423870298304
0.077,-0.0014800002215173969
0.078,0.003113395054024276
0.079,-0.004098746214746568
0.08,0.003009081652757345
0.081,-9.398501651280977e-5
0.082,-0.004311438078333535
0.083,0.007165754756146531
0.084,-0.009441370463369542
0.085,0.01383122153872296
0.086,-0.01625930517461871
0.087,0.01713725322904261
0.088,-0.015882761720481336
0.089,0.012642122699148162
0.09,-0.010411809791767562
0.091,0.008257382280164927
0.092,-0.008351367477999777
0.093,0.005935028115756358
0.094,-0.0020238337956810792
0.095,0.002404691331519021
0.096,-0.009311455676534575
0.097,0.012140475566394748
0.098,-0.012091087844531223
0.099,0.013176626326818708
0.1,-0.01443213632687984
0.101,0.016237863982541983
0.102,-0.007965579799053296
0.103,0.008037384811222514
0.104,-0.008091159450047403
0.105,0.00737883609206158
0.106,-0.004934183532028014
0.107,2.312365740342881e-4
0.108,0.005001256326633313
0.109,-0.009914074197401118
0.11,0.010756138461270492
0.111,-0.010739098612342374
0.112,0.01026025433055408
0.113,-0.00828861521146912
0.114,0.006647932171823023
0.115,-0.010902142813150023
0.116,0.010937715482011334
0.117,-0.0037590503313525703
0.118,-0.0077053131938860375
0.119,0.010975418882873927
0.12,-0.009314305451524701
0.121,0.010535515286618974
0.122,-0.017055378728755483
0.123,0.008367851952499922
0.124,9.46517003378361e-4
0.125,9.817544590557392e-4
0.126,-0.0040578832926368436
0.127,0.008020608745004931
0.128,-0.010555282443522551
0.129,0.004090251144636181
0.13,-0.0023097211511311777
0.131,-0.005904788961341806
0.132,0.0160094503204391
0.133,-0.013658747358841428
0.134,9.784486221070532e-4
0.135,3.334890719721706e-4
0.136,-0.006370713295938413
0.137,0.007139732918092834
0.138,-0.008743195111925062
0.139,0.013784837567685782
0.14,-0.01292732728015572
0.141,0.016096846592792313
0.142,-0.015538209247248191
0.143,0.011969113988042235
0.144,-5.40607278641192e-4
0.145,-0.013318602316818251
0.146,0.01436018314006221
0.147,-0.009326349525658806
0.148,0.007380631916811264
0.149,-0.01204598888749453
0.15,0.013882066574753493
0.151,-0.010914427922316339
0.152,0.010092704355029236
0.153,-0.00702133507346786
0.154,0.0035851776779693423
0.155,-0.0022786276919271042
0.156,-0.001162174926915449
0.157,0.00858087989727696
0.158,-0.015320467968888862
0.159,0.008385679339973195
0.16,0.0012208941570404086
0.161,-0.005062343689593296
0.162,0.007975058495787113
0.163,-0.008814983763806628
0.164,0.005859684037208046
0.165,-0.0029831939487778847
0.166,-1.3953528641436064e-4
0.167,2.4381770199294328e-4
0.168,1.4235711913113125e-5
0.169,-7.173817895619328e-4
0.17,-8.829283370042074e-4
0.171,-3.4333432390892815e-4
0.172,4.95762975152414e-4
0.173,3.85577976949103e-4
0.174,1.9242265124624902e-4
0.175,7.765032272288863e-5
0.176,1.6466699284511943e-5
0.177,-1.5167485442446615e-5
0.178,-1.3886864130507881e-5
0.179,-1.8598350789988949e-6
0.18,-2.25375351632362e-5
0.181,5.0409787113514515e-5
0.182,-5.7503476225850836e-5
0.183,-4.3809079933287975e-5
0.184,-5.113219350122433e-5
0.185,-6.255560390283632e-5
0.186,2.9788522745877177e-5
0.187,1.3233969440318294e-4
0.188,-5.345427161304594e-4
0.189,2.4022494815706397e-4
0.19,-7.36512115487864e-5
0.191,-2.2360209733313097e-4
0.192,2.971922114895498e-4
0.193,-3.811590229330086e-5
0.194,-2.6945740888772995e-4
0.195,2.5626069210982205e-4
0.196,2.569078725089824e-5
0.197,-2.7192331463532504e-5
0.198,-3.1886596726371508e-6
0.199,-4.927222075234994e-6
0.2,4.453544133475873e-8
0.201,-2.917426701276593e-6
0.202,-4.79347448190115e-6
0.203,-6.917689858165765e-7
0.204,-4.402229967448434e-6
0.205,-4.026023439684945e-6
0.206,1.1139010838157049e-6
0.207,4.6877546500123657e-7
0.208,-1.1413666628379282e-5
0.209,-1.5799622133438884e-5
0.21,5.475442310037826e-5
0.211,3.8150265237679726e-5
0.212,-1.1267894309263671e-4
0.213,6.70639705703191e-4
0.214,-0.0012467606698485234
0.215,-4.294249570819808e-4
0.216,0.0016742680286436218
0.217,-6.343355451729482e-4
0.218,-6.575670112668464e-5
0.219,8.827364178848329e-5
0.22,-1.1360989000847033e-4
0.221,1.780621849101771e-4
0.222,-1.3591346308094998e-4
0.223,-1.529203375877919e-4
0.224,4.337794282255336e-4
0.225,-1.1902038794459058e-4
0.226,-2.1302987307358912e-4
0.227,4.938020177453484e-4
0.228,4.258766133274916e-5
0.229,-4.66196985324574e-4
0.23,5.867948417439539e-4
0.231,-0.001148403378462226
0.232,0.0017020274158031645
0.233,-5.788983560542915e-4
0.234,5.488014727184076e-5
0.235,-1.5613632466471294e-4
0.236,-0.0066112276696305705
0.237,-0.0035829377488527103
0.238,-0.0020243184041747186
0.239,5.882275828906214e-4
0.24,4.13995041184112e-4
0.241,-2.8730611873634126e-4
0.242,5.808900124315564e-4
0.243,-6.726807934037127e-4
0.244,7.028818732440212e-4
0.245,-4.8300867489858845e-4
0.246,-9.166938949758952e-4
0.247,0.001816309939302485
0.248,-8.720276401605331e-4
0.249,3.9494379690435677e-4
0.25,2.852980514722603e-5
0.251,-6.244537433931496e-4
0.252,8.17193639236713e-4
0.253,-6.058428730651988e-4
0.254,5.938226259183388e-5
0.255,3.904334442824675e-4
0.256,-4.5157753543612067e-4
0.257,7.828085733160295e-4
0.258,-0.0010701857539616721
0.259,6.807071564204348e-4
0.26,-1.8305247691807747e-4
0.261,-2.5213948068031344e-4
0.262,4.514516932631607e-4
0.263,-5.173855120494397e-4
0.264,3.6585725865040386e-4
0.265,-1.6077682914450442e-4
0.266,-1.506256951855911e-4
0.267,4.408683282733361e-4
0.268,-5.773573367967022e-4
0.269,6.248882754268381e-4
0.27,-5.108562126210359e-4
0.271,6.422436207996207e-4
0.272,-4.558064648874649e-4
0.273,-4.7855241602778875e-4
0.274,9.874229798033651e-4
0.275,0.0011846253870967383
0.276,0.003507443213398076
0.277,-0.004006007376672283
0.278,-0.013645773790921634
0.279,-0.007879052405420084
0.28,-0.0029504634947711827
0.281,-1.144483908871452e-5
0.282,-4.289323925485977e-4
0.283,0.0014163977981456188
0.284,0.001103704249325932
0.285,5.082893256108667e-4
0.286,9.176983088393653e-5
0.287,-4.511239351325247e-4
0.288,1.9672359383349214e-4
0.289,-4.6103501866123775e-5
0.29,-9.357559375250402e-5
0.291,1.3722432599649892e-4
0.292,-9.499280226205054e-5
0.293,-3.323172960328913e-5
0.294,1.2193650962949443e-4
0.295,-1.5717553396366046e-4
0.296,7.020758472014998e-5
0.297,3.1093713739382967e-5
0.298,-7.715691485260523e-5
0.299,7.319878412281877e-5
0.3,-4.799865331872599e-5
0.301,-2.110004203670357e-5
0.302,4.6321952543670886e-5
0.303,-2.2474078163581268e-5
0.304,-1.2514318171452654e-5
0.305,1.9247369504038492e-5
0.306,-7.556371200478917e-6
0.307,-1.1089287592636055e-5
0.308,1.639494948818543e-5
0.309,-9.962900731574909e-6
0.31,-2.163915650721382e-5
0.311,2.441741396635999e-5
0.312,-1.2445222120072152e-6
0.313,-2.073176322497927e-5
0.314,1.1040824286379092e-5
0.315,4.8808287159141095e-6
0.316,-9.547133545673159e-6
0.317,3.0056331851713303e-6
0.318,4.149619806104177e-6
0.319,-8.584566945080141e-6
0.32,-1.048097467526432e-5
0.321,-5.00920335938515e-6
0.322,3.3020801492034124e-6
0.323,3.3602103185481624e-6
0.324,-3.812899112054513e-6
0.325,-4.789140612082576e-6
0.326,-3.350916173427976e-7
0.327,1.4405501647662966e-6
0.328,-4.1669256850562775e-7
0.329,-3.495607712344917e-6
0.33,-2.4785921447501025e-6
0.331,1.5207341706457989e-6
0.332,2.6079519596655665e-6
0.333,-1.9829858949327317e-6
0.334,-6.041677892809627e-6
0.335,-3.6040401211745454e-6
0.336,4.553725671541109e-6
0.337,4.928498769429801e-6
0.338,-7.592355047103538e-6
0.339,-1.0431491090368006e-5
0.34,1.57163119185455e-8
0.341,1.0033852986202074e-5
0.342,5.14064584850038e-6
0.343,-9.018943360195042e-6
0.344,-1.1210192491617477e-5
0.345,2.969387306095417e-6
0.346,5.03194253448358e-6
0.347,-2.4114838317879084e-6
0.348,-4.153300685483252e-6
0.349,-1.5586404654155395e-6
0.35,3.363933358591087e-6
0.351,4.254333479170036e-6
0.352,-2.368992060519659e-6
0.353,-8.231955302695493e-6
0.354,-3.3614195085740484e-6
0.355,6.211524660126866e-6
0.356,6.172020644790166e-6
0.357,-1.3139741712131503e-5
0.358,-1.7059444395894907e-5
0.359,5.811152654577878e-6
0.36,1.4903040208680274e-5
0.361,-1.0412172632812133e-5
0.362,-1.258699350481507e-5
0.363,2.1133041855914136e-6
0.364,3.999915145047606e-6
0.365,-1.2876530841587908e-7
0.366,-2.5667985357191725e-6
0.367,-3.0965017016049146e-6
0.368,-1.2582377718617366e-6
0.369,6.012082253981088e-6
0.37,6.18257050982729e-6
0.371,-7.817989957803473e-6
0.372,-1.3266009508017262e-5
0.373,2.6495611817334286e-6
0.374,1.9081960762390437e-5
0.375,-7.272463122931505e-6
0.376,-1.24592607148033e-5
0.377,5.414343244081188e-6
0.378,1.2599953623460003e-5
0.379,4.027251688354383e-6
0.38,-8.857160490205462e-6
0.381,-5.2739935594292575e-6
0.382,9.610162259920951e-6
0.383,1.1216104665978666e-5
0.384,3.261719744296343e-8
0.385,-1.3286291541569906e-5
0.386,-2.5683530371911623e-6
0.387,8.191003576851763e-6
0.388,7.072181228418017e-7
0.389,-2.1361759142690673e-6
0.39,3.805917054289232e-7
0.391,-1.1920197373060937e-6
0.392,-1.1613721559999846e-6
0.393,-1.9356320887786715e-6
0.394,-6.198779625710138e-6
0.395,-6.297233640151223e-6
0.396,-3.0124333461056807e-6
0.397,9.12193292013086e-7
0.398,3.537624078453483e-6
0.399,2.286143962582088e-6
0.4,7.355589799473705e-6
0.401,1.327433148123891e-5
0.402,-3.849264467115088e-6
0.403,-2.433963163650521e-5
0.404,-7.95188284746784e-6
0.405,2.0575537180156367e-6
0.406,-9.013911785316076e-7
0.407,9.345125204229809e-7
0.408,1.6587976062742982e-6
0.409,2.243685436220666e-6
0.41,2.7248548268854478e-6
0.411,3.2096835334005647e-6
0.412,2.74976186731557e-6
0.413,-1.3528501190407383e-6
0.414,-1.3975762913509548e-5
0.415,-2.6882191359600682e-6
0.416,3.231847876211669e-5
0.417,-5.547661244775792e-6
0.418,-6.450438501748312e-5
0.419,-3.1296529009294805e-5
0.42,-8.932474680589664e-6
0.421,-4.352442842803228e-7
0.422,1.9353269194999356e-6
0.423,9.817646255405599e-7
0.424,-3.1136697942191205e-7
0.425,-1.059023258809244e-6
0.426,-1.1078126492813922e-6
0.427,-1.067069773819096e-6
0.428,-8.383634433339893e-7
0.429,-7.143922309826856e-7
0.43,-6.240839053872627e-7
0.431,-5.976254695005956e-7
0.432,-6.494241170940107e-7
0.433,-7.189829810405612e-7
0.434,-7.480348619970378e-7
0.435,-7.690949684890924e-7
0.436,-7.582938179040433e-7
0.437,-7.170547196566623e-7
0.438,-6.983978263486179e-7
0.439,-7.015698930690206e-7
0.44,-7.075633282060956e-7
0.441,-7.148509248433577e-7
0.442,-7.202675624262689e-7
0.443,-7.155997562846572e-7
0.444,-7.040750798492645e-7
0.445,-6.987269802749552e-7
0.446,-6.968910345461765e-7
0.447,-6.958621820429833e-7
0.448,-6.953529034792183e-7
0.449,-6.931915513264109e-7
0.45,-6.86247630665715e-7
0.451,-6.82046555400273e-7
0.452,-6.812778480802528e-7
0.453,-6.817918201118545e-7
0.454,-6.839332841179768e-7
0.455,-6.866454982934478e-7
0.456,-6.858284924970981e-7
0.457,-6.824485636047761e-7
0.458,-6.752450210090188e-7
0.459,-6.627687267335425e-7
0.46,-6.55182126552134e-7
0.461,-6.507698034896592e-7
0.462,-6.500285837929276e-7
0.463,-6.548566803266098e-7
0.464,-6.564175667467254e-7
0.465,-6.565795730995028e-7
0.466,-6.552804599491147e-7
0.467,-6.513048728673532e-7
0.468,-6.482450006228824e-7
0.469,-6.447347902782674e-7
0.47,-6.402794466286998e-7
0.471,-6.347930215921949e-7
0.472,-6.30399137502291e-7
0.473,-6.271882507791204e-7
0.474,-6.257894466510372e-7
0.475,-6.271268028767985e-7
0.476,-6.267209734511781e-7
0.477,-6.255832304402631e-7
0.478,-6.234657799475407e-7
0.479,-6.196346944431497e-7
0.48,-6.166451100297898e-7
0.481,-6.135415822616785e-7
0.482,-6.101608173159079e-7
0.483,-6.065625188234058e-7
0.484,-6.032991737292548e-7
0.485,-6.005866019509476e-7
0.486,-5.988243758636713e-7
0.487,-5.985405012731704e-7
0.488,-5.975178309358675e-7
0.489,-5.960388453907228e-7
0.49,-5.935520935307359e-7
0.491,-5.891351252396149e-7
0.492,-5.857208515980261e-7
0.493,-5.823741885402356e-7
0.494,-5.792674120375096e-7
0.495,-5.768791688787189e-7
0.496,-5.751876254178612e-7
0.497,-5.749753543282665e-7
0.498,-5.769939404043356e-7
0.499,-5.821334574385162e-7
0.5,-5.850984412525406e-7
0.501,-5.864470361549579e-7
0.502,-5.845229062995116e-7
0.503,-5.769351161255543e-7
0.504,-5.696878923044935e-7
0.505,-5.599166940095657e-7
0.506,-5.475775929353333e-7
0.507,-5.331092725047171e-7
0.508,-5.223957186828443e-7
0.509,-5.169815971983738e-7
0.51,-5.209179713139278e-7
0.511,-5.394022584148672e-7
0.512,-5.552540973674525e-7
0.513,-5.745649874766556e-7
0.514,-5.948017495205349e-7
0.515,-6.118332402937909e-7
0.516,-6.212625042190112e-7
0.517,-6.158401621991771e-7
0.518,-5.870311448052945e-7
0.519,-5.24462537954129e-7
0.52,-4.877708947859105e-7
0.521,-4.5541906390500486e-7
0.522,-4.3498673385489184e-7
0.523,-4.355656845200784e-7
0.524,-4.676839779893527e-7
0.525,-5.432972439711747e-7
0.526,-6.757789959843663e-7
0.527,-7.434813619200398e-7
0.528,-7.781721513833162e-7
0.529,-7.957615258957773e-7
0.53,-7.874078334912937e-7
0.531,-7.430953861131684e-7
0.532,-6.516332656802959e-7
0.533,-5.47684732898901e-7
0.534,-5.089841751404478e-7
0.535,-4.682543971457065e-7
0.536,-4.261290311724508e-7
0.537,-3.8324260009936495e-7
0.538,-3.402307616751088e-7
0.539,-2.977298504402981e-7
0.54,-2.803890516434038e-7
0.541,-2.791754222242204e-7
0.542,-2.936012577503533e-7
0.543,-3.258083428603342e-7
0.544,-3.779242230272928e-7
0.545,-4.520613251512984e-7
0.546,-5.102088115327419e-7
0.547,-5.056958617410956e-7
0.548,-4.793832952820765e-7
0.549,-4.269668741896382e-7
0.55,-3.4412715010923023e-7
0.551,-2.2653032183406197e-7
0.552,-6.982669720212442e-8
0.553,-8.950495267168179e-8
0.554,-1.721523605890951e-7
0.555,-3.169072331221656e-7
0.556,-5.330441318340817e-7
0.557,-8.298396440009626e-7
0.558,-1.2165733691560376e-6
0.559,-1.5237093687892056e-6
0.56,-1.617734195602516e-6
0.561,-1.6377304701276074e-6
0.562,-1.5686117942337319e-6
0.563,-1.3952477158074572e-6
0.564,-1.102463508373397e-6
0.565,-9.622254771857186e-7
0.566,-9.976766384145463e-7
0.567,-1.1090847148453875e-6
0.568,-1.3128379502402865e-6
0.569,-1.6253627294071649e-6
0.57,-2.063123109019571e-6
0.571,-2.0187736287091695e-6
0.572,-1.6797318768135838e-6
0.573,-1.1019230345965525e-6
0.574,-2.4724248315344255e-7
0.575,9.225239127053086e-7
0.576,2.416934491655809e-6
0.577,2.3155200483682137e-6
0.578,1.6894056570349036e-6
0.579,4.3612762201661326e-7
0.58,-1.5469983171145785e-6
0.581,-4.362872826346731e-6
0.582,-7.320958832934821e-6
0.583,-6.830324881024197e-6
0.584,-5.10588748869889e-6
0.585,-1.9097709530457863e-6
0.586,2.996354244610977e-6
0.587,9.851267953941978e-6
0.588,1.5362513243633025e-5
0.589,1.500879013027756e-5
0.59,1.3534655918800986e-5
0.591,1.0937753523787563e-5
0.592,7.2157375045067695e-6
0.593,2.366276441456705e-6
0.594,-7.832300330523623e-7
0.595,-1.5771968263633696e-6
0.596,-1.907984410909336e-6
0.597,-1.7760066446381728e-6
0.598,-1.18167608298414e-6
0.599,-7.316705300519644e-7
0.6,-6.061828117243095e-7
0.601,-4.118947357634184e-7
0.602,-1.49590260845045e-7
0.603,1.7994939993659642e-7
0.604,3.7596910962278685e-7
0.605,3.784071157530988e-7
0.606,3.1626622665203996e-7
0.607,1.8861829087502002e-7
0.608,-5.460738083939987e-9
0.609,-1.58365659919113e-7
0.61,-2.389101212418865e-7
0.611,-3.1843590586611015e-7
0.612,-3.9778657379141436e-7
0.613,-4.778032441921098e-7
0.614,-5.332078543140994e-7
0.615,-5.489368953837115e-7
0.616,-5.363258043233898e-7
0.617,-4.913483085955406e-7
0.618,-4.099631722986885e-7
0.619,-3.300313814458278e-7
0.62,-2.7294467097593866e-7
0.621,-2.1772585601098626e-7
0.622,-1.6802308144825417e-7
0.623,-1.274819493302104e-7
0.624,-9.974541692603367e-8
0.625,-8.845362764464682e-8
0.626,-9.724428939872354e-8
0.627,-1.297524568899533e-7
0.628,-1.8961048009469295e-7
0.629,-2.269912087182746e-7
0.63,-2.32022441482016e-7
0.631,-2.4062786896372756e-7
0.632,-2.529093210412725e-7
0.633,-2.6896322125047334e-7
0.634,-2.8888016689876395e-7
0.635,-3.1274624423538455e-7
0.636,-3.406418644935627e-7
0.637,-3.7264251906421464e-7
0.638,-3.945969223595469e-7
0.639,-4.03131071857743e-7
0.64,-4.070213545093182e-7
0.641,-4.0549032320758016e-7
0.642,-3.977537755828209e-7
0.643,-3.8302111493582203e-7
0.644,-3.604946846591517e-7
0.645,-3.2937079208483766e-7
0.646,-2.88839102302596e-7
0.647,-2.649313798341879e-7
0.648,-2.6351066151342195e-7
0.649,-2.67425314781633e-7
0.65,-2.774827569940186e-7
0.651,-2.944857784292765e-7
0.652,-3.192330142454125e-7
0.653,-3.525184746333565e-7
0.654,-3.9513195670970447e-7
0.655,-4.4785910835454246e-7
0.656,-4.791898594591615e-7
0.657,-4.81886368031148e-7
0.658,-4.763427517984198e-7
0.659,-4.613555814048098e-7
0.66,-4.3571525265573285e-7
0.661,-3.9820649089250537e-7
0.662,-3.476076356756508e-7
0.663,-2.826910486808387e-7
0.664,-2.0222332386410358e-7
0.665,-1.5288672194913033e-7
0.666,-1.4529469261059802e-7
0.667,-1.490958595473657e-7
0.668,-1.6595589769075048e-7
0.669,-1.9753709812331266e-7
0.67,-2.4549884125590893e-7
0.671,-3.114970325013289e-7
0.672,-3.971840392136272e-7
0.673,-5.042098391028205e-7
0.674,-5.904468575179678e-7
0.675,-6.415846173224438e-7
0.676,-6.818193705182551e-7
0.677,-7.067849120412362e-7
0.678,-7.117246205723404e-7
0.679,-6.914886028219769e-7
0.68,-6.405353439875583e-7
0.681,-5.529299994533332e-7
0.682,-4.223445584372598e-7
0.683,-3.28011601435918e-7
0.684,-2.9407917079282697e-7
0.685,-2.6877808123604296e-7
0.686,-2.5598315289698803e-7
0.687,-2.5993640684340846e-7
0.688,-2.852475887715755e-7
0.689,-3.3689530642977417e-7
0.69,-4.2022583879308684e-7
0.691,-5.409546400825249e-7
0.692,-6.218795611800942e-7
0.693,-6.392295195389863e-7
0.694,-6.426941736581426e-7
0.695,-6.28070533248426e-7
0.696,-5.907885773925869e-7
0.697,-5.259129165491316e-7
0.698,-4.2814206546726297e-7
0.699,-2.9180812921580923e-7
0.7,-1.1087665507947264e-7
0.701,2.165118473396177e-8
0.702,7.65502771171711e-8
0.703,1.1208761752090624e-7
0.704,1.2217910638767648e-7
0.705,1.002316863951691e-7
0.706,3.914332724619385e-8
0.707,-6.869733215619789e-8
0.708,-2.3141082028388382e-7
0.709,-4.5762716394115444e-7
0.71,-6.216077045317903e-7
0.711,-6.842629084458096e-7
0.712,-7.250898579336251e-7
0.713,-7.363386703707064e-7
0.714,-7.095839407167404e-7
0.715,-6.357242225973891e-7
0.716,-5.049814579827228e-7
0.717,-3.0690175090164473e-7
0.718,-3.035454521072012e-8
0.719,1.604878379080077e-7
0.72,2.263369005550686e-7
0.721,2.79837266359273e-7
0.722,3.183631457348568e-7
0.723,3.392912881761134e-7
0.724,3.4000140924916877e-7
0.725,3.17877017819157e-7
0.726,2.7030405969075133e-7
0.727,1.9467123801852892e-7
0.728,8.837079290557881e-8
0.729,-4.851893331547785e-9
0.73,-6.859553447480238e-8
0.731,-1.411799225303767e-7
0.732,-2.225580767456492e-7
0.733,-3.1268057720801323e-7
0.734,-4.114949327949091e-7
0.735,-5.189455926091213e-7
0.736,-6.349748210565664e-7
0.737,-7.595216592326537e-7
0.738,-8.925221379740833e-7
0.739,-1.001786879117894e-6
0.74,-1.0662784907244927e-6
0.741,-1.1166308554466653e-6
0.742,-1.1508252655278994e-6
0.743,-1.166840004618308e-6
0.744,-1.1626510644235921e-6
0.745,-1.1362315797125433e-6
0.746,-1.085552560953218e-6
0.747,-1.0085817828686672e-6
0.748,-9.032849073165039e-7
0.749,-7.986123196079831e-7
0.75,-7.224692134544242e-7
0.751,-6.362330723375109e-7
0.752,-5.399839182462784e-7
0.753,-4.337994919945132e-7
0.754,-3.177552467814593e-7
0.755,-1.9192357081365685e-7
0.756,-5.637482625164836e-8
0.757,8.88231246332083e-8
0.758,2.436054221677253e-7
0.759,3.817015199469864e-7
0.76,4.6717605062251977e-7
0.761,5.384659940155245e-7
0.762,5.934482811831288e-7
0.763,6.300028024819326e-7
0.764,6.460119938989095e-7
0.765,6.393606303278787e-7
0.766,6.079358274568847e-7
0.767,5.496276581640203e-7
0.768,4.6232765449349955e-7
0.769,3.652285615052264e-7
0.77,3.002148178943287e-7
0.771,2.292339436049673e-7
0.772,1.5455854252000023e-7
0.773,7.872239837780626e-8
0.774,4.520359642157246e-9
0.775,-6.499206772758725e-8
0.776,-1.264991972282914e-7
0.777,-1.7642396099581958e-7
0.778,-2.109290994090074e-7
0.779,-2.386612903970686e-7
0.78,-2.914326689973379e-7
0.781,-3.3677755806316156e-7
0.782,-3.7296894817018256e-7
0.783,-3.9820640773680083e-7
0.784,-4.106158350003497e-7
0.785,-4.082494395873937e-7
0.786,-3.89085811014489e-7
0.787,-3.5103001716496607e-7
0.788,-2.9191412043161336e-7
0.789,-2.2308645519775183e-7
0.79,-1.9650297267137518e-7
0.791,-1.70000137744708e-7
0.792,-1.4533966918861552e-7
0.793,-1.2446152486411677e-7
0.794,-1.0948383977193998e-7
0.795,-1.0270303119064295e-7
0.796,-1.0659361393550171e-7
0.797,-1.2380873137818327e-7
0.798,-1.5717879198184903e-7
0.799,-2.0055323934897729e-7
0.8,-2.0300758007962827e-7
0.801,-2.0598469741006653e-7
0.802,-2.0922449195381887e-7
0.803,-2.1241716907649533e-7
0.804,-2.1520455806278704e-7
0.805,-2.1717984599600726e-7
0.806,-2.1788711523917925e-7
0.807,-2.1682210993301254e-7
0.808,-2.1343136358265014e-7
0.809,-2.080954365490939e-7
0.81,-2.0968817027178233e-7
0.811,-2.1103176151004988e-7
0.812,-2.119876753026162e-7
0.813,-2.1240536274280686e-7
0.814,-2.121215548767097e-7
0.815,-2.109609250622313e-7
0.816,-2.0873580119928903e-7
0.817,-2.0524590960135924e-7
0.818,-2.0027875557993013e-7
0.819,-1.9389780792078426e-7
0.82,-1.9185385491393703e-7
0.821,-1.8994953432383e-7
0.822,-1.8827890069239572e-7
0.823,-1.869451252689558e-7
0.824,-1.8606017848643575e-7
0.825,-1.8574671312165947e-7
0.826,-1.861346204945491e-7
0.827,-1.873649838612934e-7
0.828,-1.8958650893630136e-7
0.829,-1.9295096653770827e-7
0.83,-1.9303913467716427e-7
0.831,-1.9307679166580272e-7
0.832,-1.9303829135175476e-7
0.833,-1.9289591401960848e-7
0.834,-1.926209963754033e-7
0.835,-1.921834876794648e-7
0.836,-1.9155155261962875e-7
0.837,-1.9069243617497733e-7
0.838,-1.8957160308197274e-7
0.839,-1.881534374970073e-7
0.84,-1.866973429187624e-7
0.841,-1.857264483318133e-7
0.842,-1.8464044104771205e-7
0.843,-1.8342397067883098e-7
0.844,-1.82059661235634e-7
0.845,-1.8052945427449174e-7
0.846,-1.7881374325678934e-7
0.847,-1.7689119757857696e-7
0.848,-1.7473981606119793e-7
0.849,-1.7233598925692206e-7
0.85,-1.696548502794215e-7
0.851,-1.6759677123889816e-7
0.852,-1.6614522979629953e-7
0.853,-1.647877758692573e-7
0.854,-1.635316509984719e-7
0.855,-1.6238244793242984e-7
0.856,-1.6134486047203467e-7
0.857,-1.6042234607382966e-7
0.858,-1.5961700894351338e-7
0.859,-1.5893001592548472e-7
0.86,-1.5836128797186433e-7
0.861,-1.5790892993194916e-7
0.862,-1.5776335959838406e-7
0.863,-1.5780223017181072e-7
0.864,-1.580094165509749e-7
0.865,-1.5838420119873575e-7
0.866,-1.589243155963871e-7
0.867,-1.596265492009863e-7
0.868,-1.6048686080072372e-7
0.869,-1.6149960468947455e-7
0.87,-1.6265850166785611e-7
0.871,-1.6395577762118307e-7
0.872,-1.6526074131384405e-7
0.873,-1.6613562014988759e-7
0.874,-1.6694614679568787e-7
0.875,-1.6766559352010546e-7
0.876,-1.6826695670157932e-7
0.877,-1.6872111352483898e-7
