"time","lowpassButterworth1.y"
0,0
0,0
0,0
5.050448025238369e-5,2.441165747548263e-7
5.050448025238369e-5,2.441165747548263e-7
5.2242724304479186e-5,2.980557970690382e-7
5.2242724304479186e-5,2.980557970690382e-7
5.650685382065354e-5,4.7339036498370825e-7
5.650685382065354e-5,4.7339036498370825e-7
6.671181649000446e-5,1.2580615503954328e-6
6.671181649000446e-5,1.2580615503954328e-6
1.953125e-4,6.293376690320806e-4
1.953125e-4,6.293376690320806e-4
3.90625e-4,0.028065569836231236
3.90625e-4,0.028065569836231236
5.859375e-4,0.21920685565429296
5.859375e-4,0.21920685565429296
7.8125e-4,0.8302867266350049
7.8125e-4,0.8302867266350049
9.765625e-4,2.0973518169523633
9.765625e-4,2.0973518169523633
0.001,2.2985361485066647
0.001171875,4.070618330836498
0.001171875,4.070618330836498
0.0013671875,6.545433808274306
0.0013671875,6.545433808274306
0.0015625,9.123185261638822
0.0015625,9.123185261638822
0.0017578125,11.35712721097941
0.0017578125,11.35712721097941
0.001953125,12.906484264527776
0.001953125,12.906484264527776
0.002,13.156461559254408
0.0021484375,13.634927356619025
0.0021484375,13.634927356619025
0.00234375,13.625257203096574
0.00234375,13.625257203096574
0.0025390625,13.120247572986607
0.0025390625,13.120247572986607
0.002734375,12.423993113730182
0.002734375,12.423993113730182
0.0029296875,11.804582252460303
0.0029296875,11.804582252460303
0.003,11.63629470302351
0.003125,11.428643452872306
0.003125,11.428643452872306
0.0033203125,11.341269097432518
0.0033203125,11.341269097432518
0.003515625,11.48669416169436
0.003515625,11.48669416169436
0.0037109375,11.75341126567564
0.0037109375,11.75341126567564
0.00390625,12.02380783353595
0.00390625,12.02380783353595
0.004,12.127868910922805
0.0041015625,12.212044420495626
0.0041015625,12.212044420495626
0.004296875,12.281792910270811
0.004296875,12.281792910270811
0.0044921875,12.2438032278513
0.0044921875,12.2438032278513
0.0046875,12.139568124368854
0.0046875,12.139568124368854
0.0048828125,12.019914586453728
0.0048828125,12.019914586453728
0.005,11.958841610195229
0.005078125,11.926573080097528
0.005078125,11.926573080097528
0.0052734375,11.881622574086233
0.0052734375,11.881622574086233
0.00546875,11.885963232911363
0.00546875,11.885963232911363
0.0056640625,11.924819066849912
0.0056640625,11.924819066849912
0.005859375,11.9766377656651
0.005859375,11.9766377656651
0.006,12.010629736168664
0.0060546875,12.021679036072493
0.0060546875,12.021679036072493
0.00625,12.04769720556305
0.00625,12.04769720556305
0.0064453125,12.051728672021577
0.0064453125,12.051728672021577
0.006640625,12.038492621683053
0.006640625,12.038492621683053
0.0068359375,12.016824009740494
0.0068359375,12.016824009740494
0.007,11.998804558648612
0.00703125,11.995790543262054
