"time","virtualBench_layout_v1.acc_x"
0.04609375,-0.0015363351792580249
0.0462890625,-0.0020008133736873074
0.0462890625,-0.0020008133736873074
0.046484375,-6.627556800710699e-4
0.046484375,-6.627556800710699e-4
0.0466796875,-0.0012900970961962493
0.0466796875,-0.0012900970961962493
0.046875,-0.002770813245643905
0.046875,-0.002770813245643905
0.047,-0.0022960507954079834
0.0470703125,-0.0014470662878695861
0.0470703125,-0.0014470662878695861
0.047265625,0.0012888707455797344
0.047265625,0.0012888707455797344
0.0474609375,0.001662470895287968
0.0474609375,0.001662470895287968
0.04765625,6.469778614978522e-4
0.04765625,6.469778614978522e-4
0.0478515625,0.0012556880111541102
0.0478515625,0.0012556880111541102
0.048,0.0021968535669441014
0.048046875,0.0023042176755102284
0.048046875,0.0023042176755102284
0.0482421875,0.0012395102703354338
0.0482421875,0.0012395102703354338
0.0484375,-6.071652612069239e-4
0.0484375,-6.071652612069239e-4
0.0486328125,-9.417721565042336e-4
0.0486328125,-9.417721565042336e-4
0.048828125,-7.307568438893602e-4
0.048828125,-7.307568438893602e-4
0.049,-0.0012588710564208488
0.0490234375,-0.001353406354296982
0.0490234375,-0.001353406354296982
0.04921875,-0.0016179185757900089
0.04921875,-0.0016179185757900089
0.0494140625,-6.682153980217265e-4
0.0494140625,-6.682153980217265e-4
0.049609375,1.7424636649099323e-4
0.049609375,1.7424636649099323e-4
0.0498046875,3.5198264133715074e-4
0.0498046875,3.5198264133715074e-4
0.05,9.069975718250384e-4
0.05,9.069975718250384e-4
0.0501953125,0.001630304349057518
0.0501953125,0.001630304349057518
0.050390625,0.0012623635301279024
0.050390625,0.0012623635301279024
0.0505859375,3.439899506391675e-4
0.0505859375,3.439899506391675e-4
0.05078125,2.0235677694648013e-4
0.05078125,2.0235677694648013e-4
0.0509765625,1.7282092178504127e-4
0.0509765625,1.7282092178504127e-4
0.051,1.0595159508715313e-4
0.051171875,-7.820942504801615e-4
0.051171875,-7.820942504801615e-4
0.0513671875,-0.001525315272006611
0.0513671875,-0.001525315272006611
0.0515625,-9.079633137205612e-4
0.0515625,-9.079633137205612e-4
0.0517578125,-1.2448480442583953e-4
0.0517578125,-1.2448480442583953e-4
0.051953125,-2.5692162464364954e-4
0.051953125,-2.5692162464364954e-4
0.052,-3.233567765402734e-4
0.0521484375,-2.0425001572831059e-4
0.0521484375,-2.0425001572831059e-4
0.05234375,7.585994360168047e-4
0.05234375,7.585994360168047e-4
0.0525390625,0.0013301539085580627
0.0525390625,0.0013301539085580627
0.052734375,7.956469695101775e-4
0.052734375,7.956469695101775e-4
0.0529296875,3.0470418749785344e-4
0.0529296875,3.0470418749785344e-4
0.053,3.049852774172218e-4
0.053125,3.9601730049847184e-4
0.053125,3.9601730049847184e-4
0.0533203125,1.5332959437606986e-4
0.0533203125,1.5332959437606986e-4
0.053515625,-5.800584778084122e-4
0.053515625,-5.800584778084122e-4
0.0537109375,-8.56093365281696e-4
0.0537109375,-8.56093365281696e-4
0.05390625,-5.761451031803672e-4
0.05390625,-5.761451031803672e-4
0.054,-4.702295341677126e-4
0.0541015625,-4.3641764330352995e-4
0.0541015625,-4.3641764330352995e-4
0.054296875,-3.5126103963722954e-4
0.054296875,-3.5126103963722954e-4
0.0544921875,1.0452880666136921e-4
0.0544921875,1.0452880666136921e-4
0.0546875,5.369548747402031e-4
0.0546875,5.369548747402031e-4
0.0548828125,5.481435136187457e-4
0.0548828125,5.481435136187457e-4
0.055,5.121772821127663e-4
0.055078125,5.341865353650638e-4
0.055078125,5.341865353650638e-4
0.0552734375,6.42310159261375e-4
0.0552734375,6.42310159261375e-4
0.05546875,3.802263356161295e-4
0.05546875,3.802263356161295e-4
0.0556640625,-1.7276368934888986e-4
0.0556640625,-1.7276368934888986e-4
0.055859375,-3.5884916482321894e-4
0.055859375,-3.5884916482321894e-4
0.056,-2.7883941950687663e-4
0.0560546875,-2.6364267025488775e-4
0.0560546875,-2.6364267025488775e-4
0.05625,-4.3781664330300174e-4
0.05625,-4.3781664330300174e-4
0.0564453125,-6.143825589328827e-4
0.0564453125,-6.143825589328827e-4
0.056640625,-2.64627837601214e-4
0.056640625,-2.64627837601214e-4
0.0568359375,2.132278578975133e-4
0.0568359375,2.132278578975133e-4
0.057,2.7890976298688974e-4
0.05703125,2.634042852279611e-4
0.05703125,2.634042852279611e-4
0.0572265625,2.2277044051965955e-4
0.0572265625,2.2277044051965955e-4
0.057421875,4.5595616742222234e-4
0.057421875,4.5595616742222234e-4
0.0576171875,5.43506770296312e-4
0.0576171875,5.43506770296312e-4
0.0578125,2.1510607193128695e-4
0.0578125,2.1510607193128695e-4
0.058,-7.877020231070175e-5
0.0580078125,-8.48089196467533e-5
0.0580078125,-8.48089196467533e-5
0.058203125,-1.2652128640043558e-4
0.058203125,-1.2652128640043558e-4
0.0583984375,-2.232365053988633e-4
0.0583984375,-2.232365053988633e-4
0.05859375,-4.053497270017359e-4
0.05859375,-4.053497270017359e-4
0.0587890625,-3.6253948141079517e-4
0.0587890625,-3.6253948141079517e-4
0.058984375,-1.500923992698855e-4
0.058984375,-1.500923992698855e-4
0.059,-1.3547882953590662e-4
0.0591796875,-2.7679845771344525e-5
0.0591796875,-2.7679845771344525e-5
0.059375,8.403562317949032e-5
0.059375,8.403562317949032e-5
0.0595703125,2.8068883956322566e-4
0.0595703125,2.8068883956322566e-4
0.059765625,3.477373483590229e-4
0.059765625,3.477373483590229e-4
0.0599609375,2.2697328029114283e-4
0.0599609375,2.2697328029114283e-4
0.06,2.0205141639262347e-4
0.06015625,1.5133232485628478e-4
0.06015625,1.5133232485628478e-4
0.0603515625,1.1325222390085044e-4
0.0603515625,1.1325222390085044e-4
0.060546875,-8.221811607192486e-5
0.060546875,-8.221811607192486e-5
0.0607421875,-2.894264346423314e-4
0.0607421875,-2.894264346423314e-4
0.0609375,-2.6419025849080957e-4
0.0609375,-2.6419025849080957e-4
0.061,-2.2448379245373906e-4
0.0611328125,-1.6341266972375035e-4
0.0611328125,-1.6341266972375035e-4
0.061328125,-1.813657242965283e-4
0.061328125,-1.813657242965283e-4
0.0615234375,-1.3653480440536936e-4
0.0615234375,-1.3653480440536936e-4
0.06171875,8.055053911781851e-5
0.06171875,8.055053911781851e-5
0.0619140625,2.191483278752293e-4
0.0619140625,2.191483278752293e-4
0.062,2.1109628165796868e-4
0.062109375,1.696451906099128e-4
0.062109375,1.696451906099128e-4
0.0623046875,1.3770217282876862e-4
0.0623046875,1.3770217282876862e-4
0.0625,1.6174017526132678e-4
0.0625,1.6174017526132678e-4
0.0626953125,6.901929413041796e-5
0.0626953125,6.901929413041796e-5
0.062890625,-9.923499775338351e-5
0.062890625,-9.923499775338351e-5
0.063,-1.5257760962633649e-4
0.0630859375,-1.6571190020178705e-4
0.0630859375,-1.6571190020178705e-4
0.06328125,-1.6498112605270454e-4
0.06328125,-1.6498112605270454e-4
0.0634765625,-1.899692952211096e-4
0.0634765625,-1.899692952211096e-4
0.063671875,-1.65125965426699e-4
0.063671875,-1.65125965426699e-4
0.0638671875,-5.689564908176181e-5
0.0638671875,-5.689564908176181e-5
0.064,6.319566620810457e-6
0.0640625,2.4561771818615297e-5
0.0640625,2.4561771818615297e-5
0.0642578125,6.168040897583382e-5
0.0642578125,6.168040897583382e-5
0.064453125,1.220635455539687e-4
0.064453125,1.220635455539687e-4
0.0646484375,1.4765321925430674e-4
0.0646484375,1.4765321925430674e-4
0.06484375,7.273113891512195e-5
0.06484375,7.273113891512195e-5
0.065,3.866396243751291e-6
0.0650390625,-6.708064845095674e-6
0.0650390625,-6.708064845095674e-6
0.065234375,-3.086096415952366e-5
0.065234375,-3.086096415952366e-5
0.0654296875,-8.673695866567854e-5
0.0654296875,-8.673695866567854e-5
0.065625,-1.725062799682875e-4
0.065625,-1.725062799682875e-4
0.0658203125,-1.6850490465081247e-4
0.0658203125,-1.6850490465081247e-4
0.066,-9.797499193275883e-5
0.066015625,-9.247922835040057e-5
0.066015625,-9.247922835040057e-5
0.0662109375,-5.917367847521615e-5
0.0662109375,-5.917367847521615e-5
0.06640625,-4.140355166432075e-5
0.06640625,-4.140355166432075e-5
0.0666015625,3.326271151155025e-5
0.0666015625,3.326271151155025e-5
0.066796875,9.352284948507816e-5
0.066796875,9.352284948507816e-5
0.0669921875,6.98289141400632e-5
0.0669921875,6.98289141400632e-5
0.067,6.786089173146936e-5
0.0671875,2.9013101590313894e-5
0.0671875,2.9013101590313894e-5
0.0673828125,1.306297812661561e-5
0.0673828125,1.306297812661561e-5
0.067578125,-3.0199947305575847e-5
0.067578125,-3.0199947305575847e-5
0.0677734375,-9.53111061541001e-5
0.0677734375,-9.53111061541001e-5
0.06796875,-1.1870809301930962e-4
0.06796875,-1.1870809301930962e-4
0.068,-1.1805291746849744e-4
0.0681640625,-1.0971205727147715e-4
0.0681640625,-1.0971205727147715e-4
0.068359375,-1.0341386411544251e-4
0.068359375,-1.0341386411544251e-4
0.0685546875,-7.459101504211918e-5
0.0685546875,-7.459101504211918e-5
0.06875,-1.933296107731186e-5
0.06875,-1.933296107731186e-5
0.0689453125,1.3080214076977015e-5
0.0689453125,1.3080214076977015e-5
0.069,1.6034662321168236e-5
0.069140625,2.1522305932414332e-5
0.069140625,2.1522305932414332e-5
0.0693359375,3.8382122089619664e-5
0.0693359375,3.8382122089619664e-5
0.06953125,3.6673408223830695e-5
0.06953125,3.6673408223830695e-5
0.0697265625,-8.911560613500402e-6
0.0697265625,-8.911560613500402e-6
0.069921875,-5.025398762459332e-5
0.069921875,-5.025398762459332e-5
0.07,-5.654990422240824e-5
0.0701171875,-6.071268991733603e-5
0.0701171875,-6.071268991733603e-5
0.0703125,-7.93238858098344e-5
0.0703125,-7.93238858098344e-5
0.0705078125,-1.04831112183984e-4
0.0705078125,-1.04831112183984e-4
0.070703125,-9.044800722485258e-5
0.070703125,-9.044800722485258e-5
0.0708984375,-4.987186186808379e-5
0.0708984375,-4.987186186808379e-5
0.071,-3.601299870231722e-5
0.07109375,-2.9428401396053294e-5
0.07109375,-2.9428401396053294e-5
0.0712890625,-1.6514654091442926e-5
0.0712890625,-1.6514654091442926e-5
0.071484375,1.1077400050102382e-5
0.071484375,1.1077400050102382e-5
0.0716796875,2.3939767416686353e-5
0.0716796875,2.3939767416686353e-5
0.071875,5.583781854445746e-6
0.071875,5.583781854445746e-6
0.072,-9.051395394865658e-6
0.0720703125,-1.5238240233028666e-5
0.0720703125,-1.5238240233028666e-5
0.072265625,-2.997047402386599e-5
0.072265625,-2.997047402386599e-5
0.0724609375,-5.373265893368617e-5
0.0724609375,-5.373265893368617e-5
0.07265625,-7.369700652759548e-5
0.07265625,-7.369700652759548e-5
0.0728515625,-7.286766482608731e-5
0.0728515625,-7.286766482608731e-5
0.073,-6.658219743951865e-5
0.073046875,-6.489702125897501e-5
0.073046875,-6.489702125897501e-5
0.0732421875,-5.5896626955265205e-5
0.0732421875,-5.5896626955265205e-5
0.0734375,-3.3408786440591864e-5
0.0734375,-3.3408786440591864e-5
0.0736328125,-8.646798386358068e-6
0.0736328125,-8.646798386358068e-6
0.073828125,-1.6292995739242144e-6
0.073828125,-1.6292995739242144e-6
0.074,-1.6680636482635514e-6
0.0740234375,-1.3454321547978765e-6
0.0740234375,-1.3454321547978765e-6
0.07421875,2.207708862500546e-6
0.07421875,2.207708862500546e-6
0.0744140625,-8.057999315302933e-6
0.0744140625,-8.057999315302933e-6
0.074609375,-3.2535485514684215e-5
0.074609375,-3.2535485514684215e-5
0.0748046875,-4.662345210657004e-5
0.0748046875,-4.662345210657004e-5
0.075,-4.887742375175863e-5
0.075,-4.887742375175863e-5
0.0751953125,-5.539164909487693e-5
0.0751953125,-5.539164909487693e-5
0.075390625,-5.7453321028716475e-5
0.075390625,-5.7453321028716475e-5
0.0755859375,-4.229403558464462e-5
0.0755859375,-4.229403558464462e-5
0.07578125,-2.4492988566965357e-5
0.07578125,-2.4492988566965357e-5
0.0759765625,-1.6036449246165096e-5
0.0759765625,-1.6036449246165096e-5
0.076,-1.5251900597146317e-5
0.076171875,-7.812169354720622e-6
0.076171875,-7.812169354720622e-6
0.0763671875,3.507334537244944e-7
0.0763671875,3.507334537244944e-7
0.0765625,-2.7881220261427586e-6
0.0765625,-2.7881220261427586e-6
0.0767578125,-1.3301469661081144e-5
0.0767578125,-1.3301469661081144e-5
0.076953125,-2.1712029812853695e-5
0.076953125,-2.1712029812853695e-5
0.077,-2.3646784229697237e-5
0.0771484375,-3.106075681638676e-5
0.0771484375,-3.106075681638676e-5
0.07734375,-4.091064405478684e-5
0.07734375,-4.091064405478684e-5
0.0775390625,-4.230697074739109e-5
0.0775390625,-4.230697074739109e-5
0.077734375,-3.707909386560515e-5
0.077734375,-3.707909386560515e-5
0.0779296875,-3.232878312242615e-5
0.0779296875,-3.232878312242615e-5
0.078,-3.011218808851579e-5
0.078125,-2.398637229092393e-5
0.078125,-2.398637229092393e-5
0.0783203125,-1.101594660890548e-5
0.0783203125,-1.101594660890548e-5
0.078515625,-3.7612175443069162e-6
0.078515625,-3.7612175443069162e-6
0.0787109375,-4.165011271178853e-6
0.0787109375,-4.165011271178853e-6
0.07890625,-4.219619360590343e-6
0.07890625,-4.219619360590343e-6
0.079,-4.304475087812953e-6
0.0791015625,-5.993822105615498e-6
0.0791015625,-5.993822105615498e-6
0.079296875,-1.5039443230169258e-5
0.079296875,-1.5039443230169258e-5
