"time","acc_x"
0.161,-0.0016024923822645087
0.162,0.0028384029591076443
0.163,-0.003244873513824853
0.164,0.0020966677849086346
0.165,-9.974777711415084e-4
0.166,-7.848430307177967e-5
0.167,8.690189325477604e-5
0.168,2.030365965710601e-5
0.169,-2.496809445078907e-4
0.17,-3.3851002846974065e-4
0.171,-1.5706387718961157e-4
0.172,1.3958451245954517e-4
0.173,1.3595752883965861e-4
0.174,7.837710435654177e-5
0.175,3.260741234434317e-5
0.176,4.33413350564571e-6
0.177,-7.2211248835496455e-6
0.178,-5.581671834176127e-6
0.179,-3.1389823830774155e-6
0.18,-8.989667370062904e-6
0.181,1.839290346800082e-5
0.182,-3.031634018518803e-5
0.183,-8.341138164669193e-6
0.184,-2.319436348080517e-5
0.185,-2.5311492011959036e-5
0.186,9.301000503503243e-6
0.187,4.4406973776167646e-5
0.188,-1.8741749693046428e-4
0.189,8.493144873561453e-5
0.19,-3.48119459780416e-5
0.191,-7.648944044164052e-5
0.192,1.1340218759781084e-4
0.193,-2.799168007056041e-5
0.194,-9.6382882119328e-5
0.195,9.616341879919998e-5
0.196,5.169601500321086e-6
0.197,-1.102262711932811e-5
0.198,-2.9167760026149736e-6
0.199,-3.3512902304910774e-6
0.2,-1.165902743516245e-6
0.201,-2.841968859745858e-6
0.202,-3.2229456420895808e-6
0.203,-1.6624921593821895e-6
0.204,-3.133516480180454e-6
0.205,-2.272784894064017e-6
0.206,-1.8393499032209881e-6
0.207,3.236947097584597e-7
0.208,1.563520084624237e-6
0.209,-2.8707789205439926e-5
0.21,2.8033354260936783e-5
0.211,1.3892557072736622e-5
0.212,-1.481835494079875e-4
0.213,2.802420743597822e-4
0.214,-1.6998881171614855e-4
0.215,-5.271881784092436e-4
0.216,4.8376247702097697e-4
0.217,4.963496444448934e-5
0.218,-5.789959134061551e-5
0.219,-4.603921698598246e-6
0.22,-3.9812047598841716e-5
0.221,9.09926685589979e-5
0.222,-8.980278023701382e-5
0.223,-1.1327455644472018e-5
0.224,1.4858894709851578e-4
0.225,-9.603617668790809e-5
0.226,-5.9752258808221104e-5
0.227,2.4444477144336396e-4
0.228,-1.2364472612591548e-4
0.229,2.1836570900823915e-5
0.23,1.0335297621028028e-4
0.231,-5.65618740934748e-4
0.232,8.355040181073914e-4
0.233,-3.4185160820515703e-4
0.234,4.2461884355143864e-4
0.235,1.9201357533665808e-4
0.236,-0.0011044695677922545
0.237,-0.0016110177387787528
0.238,-0.0014514305304513808
0.239,9.330329342910337e-5
0.24,-2.376325761309639e-4
0.241,1.8280856134750278e-4
0.242,1.1495971206743061e-4
0.243,-4.625411931390988e-4
0.244,4.915777338376781e-4
0.245,-1.4710548804952595e-4
0.246,-3.488615210334167e-4
0.247,1.2264333280065376e-4
0.248,-3.110988244772739e-4
0.249,2.498068026680622e-4
0.25,-7.834110657845006e-5
0.251,-1.4007029450913144e-4
0.252,2.66652075564644e-4
0.253,-2.5134275916277593e-4
0.254,1.1592795214904195e-4
0.255,-4.110226794024063e-5
0.256,-6.954236890976961e-5
0.257,2.1321017104486417e-4
0.258,-1.8947752014625285e-4
0.259,2.701790746632571e-4
0.26,-1.3798991409752492e-4
0.261,1.9160848310217915e-6
0.262,6.798013998221553e-5
0.263,-1.2107135364164412e-4
0.264,1.15759745354993e-4
0.265,-8.569621226006685e-5
0.266,2.536950728010412e-5
0.267,4.862288831103401e-5
0.268,-9.915587195408193e-5
0.269,1.282027160043886e-4
0.27,-1.1006894432669112e-4
0.271,1.3896628664644695e-4
0.272,-1.7927479668344848e-4
0.273,-1.2334365376787115e-5
0.274,1.0740945133774771e-4
0.275,5.676573287901054e-4
0.276,0.00101977173079143
0.277,-6.498732986308653e-4
0.278,-0.003869513542669567
0.279,-0.0017833311947524355
0.28,1.2821584878613956e-4
0.281,3.5287025303137876e-4
0.282,3.5784763677554343e-4
0.283,2.5917805805236727e-4
0.284,1.2117624218582757e-4
0.285,7.399993898116186e-5
0.286,1.3175801505121987e-4
0.287,1.730506293218248e-5
0.288,-5.713564990222908e-5
0.289,2.8751690983430667e-5
0.29,-1.5680529324102466e-5
0.291,-8.555649418651168e-6
0.292,2.44700795824504e-5
0.293,-2.2103916420490588e-5
0.294,7.049427547978215e-6
0.295,2.686038185512052e-5
0.296,-4.992526578401213e-5
0.297,4.013400612912221e-5
0.298,-1.3108402909522976e-5
0.299,-1.2997508697210058e-5
0.3,3.510626518654636e-5
0.301,-3.557122599773255e-5
0.302,2.4355678094889477e-6
0.303,1.707267776013266e-5
0.304,-1.5121537856266354e-5
0.305,-3.72973119611153e-7
0.306,1.1325035512987913e-5
0.307,-1.2673958152409348e-5
0.308,9.260800849508755e-7
0.309,1.487424940060933e-5
0.31,-2.1809135424710746e-5
0.311,-7.911676868754824e-6
0.312,1.9668921936444317e-5
0.313,-1.8834219775443195e-5
0.314,-7.4462082256254725e-6
0.315,1.056269146854083e-5
0.316,-7.673328800972268e-6
0.317,-1.3301462352677262e-6
0.318,7.992130242606699e-6
0.319,3.918735575425547e-6
0.32,-7.142355814337975e-6
0.321,-8.718956307829373e-6
0.322,-5.570093154494415e-7
0.323,5.513627130304677e-6
0.324,-9.851845742536725e-7
0.325,-4.9164512467836374e-6
0.326,-2.0519152429399057e-6
0.327,8.616982519193961e-7
0.328,5.182711259044126e-7
0.329,-2.822066432650594e-6
0.33,-4.012028068656193e-6
0.331,-5.150805984510676e-7
0.332,2.9002002794875636e-6
0.333,5.030193123700677e-7
0.334,-4.438842179932401e-6
0.335,-5.326918108172762e-6
0.336,2.2541836008360683e-6
0.337,7.411829391790192e-6
0.338,-2.9173041201091543e-6
0.339,-7.93211287414275e-6
0.34,-5.469326196938518e-6
0.341,4.422752739097202e-6
0.342,8.394299513603265e-6
0.343,-4.241845598829119e-6
0.344,-1.0049268828138391e-5
0.345,2.059638032791966e-6
0.346,8.880638726616041e-7
0.347,-1.419807347580182e-6
0.348,-1.286948963286072e-6
0.349,-1.1701541520192649e-6
0.35,2.3197607255665e-6
0.351,5.3796453673427e-6
0.352,1.7285475696904307e-6
0.353,-5.347441534908626e-6
0.354,-6.1897267214505725e-6
0.355,3.2223977786127733e-7
0.356,6.545805245672387e-6
0.357,-9.107620273673955e-6
0.358,-1.684874521595825e-5
0.359,2.2182876904808246e-6
0.36,1.2679002698690045e-5
0.361,-1.099045234675966e-5
0.362,-1.0057567936039291e-5
0.363,2.352266160077221e-6
0.364,-4.4618851402500326e-7
0.365,-1.0953499158250501e-6
0.366,1.1942103828599393e-6
0.367,-1.2539006473688552e-6
0.368,-3.497862685164499e-6
0.369,5.552445581535892e-6
0.37,1.0253192911036102e-5
0.371,-5.083802199323806e-6
0.372,-1.5644293001715326e-5
0.373,-1.6652241940917634e-6
0.374,1.8017514158807924e-5
0.375,-5.616640512406956e-6
0.376,-7.959578770033726e-6
0.377,4.994203237407291e-6
0.378,9.038667382499366e-6
0.379,7.2756461400591554e-6
0.38,-3.772030474080701e-6
0.381,-6.434952641909408e-6
0.382,6.994620090405856e-6
0.383,9.262688336897362e-6
0.384,4.4099958182441945e-6
0.385,-1.0879773339411702e-5
0.386,-6.054843218972206e-6
0.387,5.811083155116137e-6
0.388,6.642784763366549e-7
0.389,-5.758018596924153e-7
0.39,-1.1088761014965698e-7
0.391,-1.966212181958582e-6
0.392,-9.475695161298425e-7
0.393,-1.4734512146508116e-6
0.394,-6.625829671313976e-6
0.395,-6.4163059428357094e-6
0.396,-2.809863888120212e-6
0.397,-2.5605817084994875e-6
0.398,-2.089747583144952e-6
0.399,5.608319919581106e-7
0.4,4.450983955683885e-6
0.401,6.681982986700419e-6
0.402,-4.99695178013404e-6
0.403,-1.811837878235023e-5
0.404,-6.090778368661454e-6
0.405,1.5879544902897003e-6
0.406,-8.97171112401729e-8
0.407,1.5032223615318863e-6
0.408,1.7707667280264516e-6
0.409,8.534518413649828e-7
0.41,1.4791463578411879e-6
0.411,3.3608386506012167e-6
0.412,1.0807880423957528e-8
0.413,-4.894301605440354e-6
0.414,-5.181832606337977e-6
0.415,2.7185804285512205e-6
0.416,1.5834917338308774e-5
0.417,-1.0609780365711252e-5
0.418,-4.6412468407808216e-5
0.419,-2.2870306451372446e-5
0.42,-6.741237549734436e-6
0.421,-4.681890430902058e-8
0.422,1.343717570601033e-6
0.423,2.279105369429324e-7
0.424,-5.499697722788355e-7
0.425,-9.548854367213977e-7
0.426,-9.100975381093335e-7
0.427,-8.625055274991134e-7
0.428,-7.282843140221651e-7
0.429,-6.590142058726656e-7
0.43,-6.199962573893991e-7
0.431,-6.151219587580137e-7
0.432,-6.501287196924999e-7
0.433,-6.927157261138461e-7
0.434,-7.06906022052145e-7
0.435,-7.146519229728199e-7
0.436,-7.039985919776726e-7
0.437,-6.769857482935571e-7
0.438,-6.652044498567378e-7
0.439,-6.696382149895541e-7
0.44,-6.742798763781366e-7
0.441,-6.76520831299765e-7
0.442,-6.768169820703385e-7
0.443,-6.727981686771578e-7
0.444,-6.654377790460408e-7
0.445,-6.616597167941052e-7
0.446,-6.602656839049814e-7
0.447,-6.59457610296954e-7
0.448,-6.5895448259079e-7
0.449,-6.572614460464976e-7
0.45,-6.522521017182648e-7
0.451,-6.487996556669984e-7
0.452,-6.473143878693577e-7
0.453,-6.463433223635739e-7
0.454,-6.460799902296976e-7
0.455,-6.459956335969075e-7
0.456,-6.439777365252475e-7
0.457,-6.406004062764481e-7
0.458,-6.352816969146247e-7
0.459,-6.273610393958684e-7
0.46,-6.220999450579079e-7
0.461,-6.187313038585884e-7
0.462,-6.176304386817932e-7
0.463,-6.199013704577538e-7
0.464,-6.201297705343833e-7
0.465,-6.193744169213922e-7
0.466,-6.175121232132597e-7
0.467,-6.137070275302747e-7
0.468,-6.107257865539673e-7
0.469,-6.076608625171787e-7
0.47,-6.042721208410207e-7
0.471,-6.006446439110746e-7
0.472,-5.974775521000453e-7
0.473,-5.949736038846076e-7
0.474,-5.93510330437752e-7
0.475,-5.935788331412617e-7
0.476,-5.925198102718632e-7
0.477,-5.908500205764611e-7
0.478,-5.883442459331256e-7
0.479,-5.844832535739641e-7
0.48,-5.815033987666141e-7
0.481,-5.787507231236333e-7
0.482,-5.762517100715847e-7
0.483,-5.742412687581577e-7
0.484,-5.722065161140044e-7
0.485,-5.703485999597468e-7
0.486,-5.686638432367275e-7
0.487,-5.670612892028082e-7
0.488,-5.651502937853436e-7
0.489,-5.626558167715068e-7
0.49,-5.591416210037892e-7
0.491,-5.540345863752627e-7
0.492,-5.501249358830229e-7
0.493,-5.470414717878569e-7
0.494,-5.454751598188423e-7
0.495,-5.46514124677433e-7
0.496,-5.473836414693345e-7
0.497,-5.492811507301631e-7
0.498,-5.52238895890067e-7
0.499,-5.56021526709749e-7
0.5,-5.576994629441501e-7
0.501,-5.56425712283648e-7
0.502,-5.501922651363067e-7
0.503,-5.363947598868712e-7
0.504,-5.24996979278658e-7
0.505,-5.134614741164611e-7
0.506,-5.03781474647802e-7
0.507,-4.991318645619636e-7
0.508,-4.962002264630172e-7
0.509,-4.996375128074604e-7
0.51,-5.122261990120336e-7
0.511,-5.370164954388024e-7
0.512,-5.558654062598478e-7
0.513,-5.711748054526566e-7
0.514,-5.765984560923698e-7
0.515,-5.633881831612619e-7
0.516,-5.512072067670459e-7
0.517,-5.280181459843547e-7
0.518,-4.924685997886868e-7
0.519,-4.440239894654141e-7
0.52,-4.0548497765025004e-7
0.521,-3.732110650522813e-7
0.522,-3.541160716880043e-7
0.523,-3.563092061953377e-7
0.524,-3.890675349116357e-7
0.525,-4.628301445985805e-7
0.526,-5.891910887512175e-7
0.527,-6.58452341539828e-7
0.528,-6.984380683250357e-7
0.529,-7.226352581879425e-7
0.53,-7.221988523320455e-7
0.531,-6.871095900029545e-7
0.532,-6.061741114615771e-7
0.533,-5.129351331456533e-7
0.534,-4.831251279591164e-7
0.535,-4.509170389299655e-7
0.536,-4.167231966722973e-7
0.537,-3.809551548106249e-7
0.538,-3.440224426443095e-7
0.539,-3.063334951258767e-7
0.54,-2.9046439870006324e-7
0.541,-2.8789773692805554e-7
0.542,-2.9800114265121636e-7
0.543,-3.225685391017308e-7
0.544,-3.633784074752455e-7
0.545,-4.2219391166442577e-7
0.546,-4.7035226219405146e-7
0.547,-4.7266458857997407e-7
0.548,-4.6031051631478803e-7
0.549,-4.302159343771983e-7
0.55,-3.7929763646582515e-7
0.551,-3.0446290544272614e-7
0.552,-2.0261081756789423e-7
0.553,-2.080529545867016e-7
0.554,-2.4937121562151887e-7
0.555,-3.2555647405674293e-7
0.556,-4.41924386695991e-7
0.557,-6.03779236107993e-7
0.558,-8.16413144144601e-7
0.559,-9.839933075017626e-7
0.56,-1.0311930720985352e-6
0.561,-1.0368203738342352e-6
0.562,-9.92479406547453e-7
0.563,-8.897571106003532e-7
0.564,-7.202239612480454e-7
0.565,-6.357216785213282e-7
0.566,-6.490758410193642e-7
0.567,-7.045531882909906e-7
0.568,-8.112393423131969e-7
0.569,-9.782281841230756e-7
0.57,-1.21462315133547e-6
0.571,-1.1973979034407556e-6
0.572,-1.0267465231361683e-6
0.573,-7.328201993561656e-7
0.574,-2.957042031237478e-7
0.575,3.045745503027497e-7
0.576,1.0730373631862022e-6
0.577,1.0077515677497928e-6
0.578,6.676038322717126e-7
0.579,-8.200796708379698e-10
0.58,-1.0510488799853057e-6
0.581,-2.5367220479743935e-6
0.582,-4.088691196668659e-6
0.583,-3.7922300643589146e-6
0.584,-2.826206682904342e-6
0.585,-1.0625324404767156e-6
0.586,1.6271476706020138e-6
0.587,5.371454013358701e-6
0.588,8.371625605518851e-6
0.589,8.160176080296289e-6
0.59,7.326909699401085e-6
0.591,5.870051742129512e-6
0.592,3.787836628577068e-6
0.593,1.0785074050501109e-6
0.594,-6.739993299031966e-7
0.595,-1.1024553173699658e-6
0.596,-1.267504379565132e-6
0.597,-1.1696639784508633e-6
0.598,-8.094517841561455e-7
0.599,-5.382180604529552e-7
0.6,-4.6060995495533774e-7
0.601,-3.493724588521374e-7
0.602,-2.0528932698216096e-7
0.603,-2.9142286472882972e-8
0.604,7.396090329070404e-8
0.605,7.230568810356885e-8
0.606,3.281856231218683e-8
0.607,-4.5357961275804826e-8
0.608,-1.6307814088012407e-7
0.609,-2.5365874678495715e-7
0.61,-2.9793844735781505e-7
0.611,-3.405618428375945e-7
0.612,-3.8230957277729516e-7
0.613,-4.2396092114760364e-7
0.614,-4.5151549465938245e-7
0.615,-4.5674660642536224e-7
0.616,-4.463599557746889e-7
0.617,-4.1837005071432287e-7
0.618,-3.7078058456874174e-7
0.619,-3.240376770241582e-7
0.62,-2.8976802080027397e-7
0.621,-2.569017288900355e-7
0.622,-2.2755685535891246e-7
0.623,-2.0384880117241266e-7
0.624,-1.8788975009176312e-7
0.625,-1.817894904609929e-7
0.626,-1.8765422926669828e-7
0.627,-2.075879378393708e-7
0.628,-2.436911596959135e-7
0.629,-2.665165239612577e-7
0.63,-2.7018017978441833e-7
0.631,-2.7582426143091254e-7
0.632,-2.834527835782197e-7
0.633,-2.9306363302783467e-7
0.634,-3.046497035752438e-7
0.635,-3.181988478262454e-7
0.636,-3.336929976782699e-7
0.637,-3.511090469476841e-7
0.638,-3.6313406670540616e-7
0.639,-3.6797247482400763e-7
0.64,-3.700485301516565e-7
0.641,-3.6889118504301877e-7
0.642,-3.640234145230181e-7
0.643,-3.5496210948338103e-7
0.644,-3.412176208250628e-7
0.645,-3.22295257593197e-7
0.646,-2.976936700482824e-7
0.647,-2.831238085088117e-7
0.648,-2.8211614466755464e-7
0.649,-2.8429667153773153e-7
0.65,-2.901363262974854e-7
0.651,-3.001015203007995e-7
0.652,-3.1465534156005504e-7
0.653,-3.3425589462954264e-7
0.654,-3.593569677384778e-7
0.655,-3.904090206674482e-7
0.656,-4.085155359545567e-7
0.657,-4.093135839156048e-7
0.658,-4.049898458813317e-7
0.659,-3.947937843307159e-7
0.66,-3.7796981644522276e-7
0.661,-3.537561321653726e-7
0.662,-3.213862386219901e-7
0.663,-2.800877231257104e-7
0.664,-2.2908245922437231e-7
0.665,-1.9794547778673177e-7
0.666,-1.934068126763222e-7
0.667,-1.9624350333646845e-7
0.668,-2.0751207108204994e-7
0.669,-2.2826597667613413e-7
0.67,-2.5955556126611157e-7
0.671,-3.024277850371959e-7
0.672,-3.5792691144287403e-7
0.673,-4.270935145544996e-7
0.674,-4.827171262711261e-7
0.675,-5.155308864246422e-7
0.676,-5.411170769242801e-7
0.677,-5.566254588362796e-7
0.678,-5.589502302116856e-7
0.679,-5.447317859008649e-7
0.68,-5.103539774120591e-7
0.681,-4.5194549569416154e-7
0.682,-3.6537901093591785e-7
0.683,-3.0308839260584364e-7
0.684,-2.811116727174934e-7
0.685,-2.6530578101091606e-7
0.686,-2.5831248451346767e-7
0.687,-2.6302247269072154e-7
0.688,-2.825751896917694e-7
0.689,-3.2035951624820314e-7
0.69,-3.8001366875484166e-7
0.691,-4.654250852498265e-7
0.692,-5.223007043531069e-7
0.693,-5.338121651377037e-7
0.694,-5.346596952948701e-7
0.695,-5.217263302492725e-7
0.696,-4.916275088140409e-7
0.697,-4.407113851634392e-7
0.698,-3.650579537550769e-7
0.699,-2.6047966694697777e-7
0.7,-1.2252075520802208e-7
0.701,-2.209036864542213e-8
0.702,1.8401247192656456e-8
0.703,4.310696544163051e-8
0.704,4.720583646200538e-8
0.705,2.5476781684297123e-8
0.706,-2.77022396133475e-8
0.707,-1.1835365876233794e-7
0.708,-2.529008189533499e-7
0.709,-4.381682838783263e-7
0.71,-5.713157019693327e-7
0.711,-6.201748038447974e-7
0.712,-6.493359570036716e-7
0.713,-6.521804198911241e-7
0.714,-6.215195804681883e-7
0.715,-5.495947539291279e-7
0.716,-4.280777984311257e-7
0.717,-2.4806981890890256e-7
0.718,-1.0179557197176337e-10
0.719,1.7159220522255936e-7
0.72,2.32534768107584e-7
0.721,2.81353680908758e-7
0.722,3.155600282189752e-7
0.723,3.3266744126070336e-7
0.724,3.3019157585911785e-7
0.725,3.0565069053523075e-7
0.726,2.5656376578808704e-7
0.727,1.8045362937257892e-7
0.728,7.484399033863554e-8
0.729,-1.7755720116419127e-8
0.73,-8.136351448140289e-8
0.731,-1.5310617940134108e-7
0.732,-2.3287982187092382e-7
0.733,-3.2057660082074335e-7
0.734,-4.1608764012046606e-7
0.735,-5.192995874425677e-7
0.736,-6.300971751027618e-7
0.737,-7.483633688298852e-7
0.738,-8.739769691290533e-7
0.739,-9.767284828710032e-7
0.74,-1.0368448718489631e-6
0.741,-1.0829505935339157e-6
0.742,-1.1130883356136323e-6
0.743,-1.1252982891063468e-6
0.744,-1.1176174812277395e-6
0.745,-1.088080025080096e-6
0.746,-1.034716655579082e-6
0.747,-9.555560845919686e-7
0.748,-8.486230758109059e-7
0.749,-7.429115619350668e-7
0.75,-6.663805253159794e-7
0.751,-5.804918810081716e-7
0.752,-4.853885979816397e-7
0.753,-3.812118745116777e-7
0.754,-2.681002637672236e-7
0.755,-1.461898704313569e-7
0.756,-1.561509088698898e-8
0.757,1.2349233380337665e-7
0.758,2.7100283706005257e-7
0.759,4.020032285945163e-7
0.76,4.824314338014446e-7
0.761,5.485637256663622e-7
0.762,5.983194435454919e-7
0.763,6.296193724164567e-7
0.764,6.403862301551655e-7
0.765,6.285449042353619e-7
0.766,5.920208698828588e-7
0.767,5.287423909816624e-7
0.768,4.366390451426838e-7
0.769,3.3548138322903043e-7
0.77,2.683174409323641e-7
0.771,1.9622558156129344e-7
0.772,1.216319650554354e-7
0.773,4.723207081003267e-8
0.774,-2.401128296192212e-8
0.775,-8.886657676399068e-8
0.776,-1.4383438362575163e-7
0.777,-1.8514626554111402e-7
0.778,-2.0876618433973704e-7
0.779,-2.2519127551579032e-7
0.78,-2.7186400253231824e-7
0.781,-3.1161134517176947e-7
0.782,-3.4299129969550535e-7
0.783,-3.645119992512491e-7
0.784,-3.746311040275785e-7
0.785,-3.71755899730708e-7
0.786,-3.542436024517315e-7
0.787,-3.2040074249284345e-7
0.788,-2.684839988109644e-7
0.789,-2.0821591428799024e-7
0.79,-1.8374632082540643e-7
0.791,-1.5948224107997788e-7
0.792,-1.3706309498484615e-7
0.793,-1.1829223867110272e-7
0.794,-1.0513747117357752e-7
0.795,-9.972984993389389e-8
0.796,-1.0436476494124491e-7
0.797,-1.2150155004331253e-7
0.798,-1.5376351281126688e-7
0.799,-1.9532495543206352e-7
0.8,-1.982481747653253e-7
0.801,-2.0144864587567923e-7
0.802,-2.046229148344736e-7
0.803,-2.0741870065954515e-7
0.804,-2.0943322498467865e-7
0.805,-2.102130116643508e-7
0.806,-2.092550744903221e-7
0.807,-2.060058815755994e-7
0.808,-1.9986213950495824e-7
0.809,-1.913808452824739e-7
0.81,-1.9160273623253232e-7
0.811,-1.9178983434731123e-7
0.812,-1.9189228672722436e-7
0.813,-1.918545792234383e-7
0.814,-1.9161662423439196e-7
0.815,-1.911134509535728e-7
0.816,-1.9027468067811526e-7
0.817,-1.890252617764432e-7
0.818,-1.8728488815344946e-7
0.819,-1.850664053115736e-7
0.82,-1.8431171966426518e-7
0.821,-1.8358740705437526e-7
0.822,-1.8291463632635896e-7
0.823,-1.823166368986051e-7
0.824,-1.8182047067938356e-7
0.825,-1.8145423286153317e-7
0.826,-1.8124931810969969e-7
0.827,-1.8123929956814777e-7
0.828,-1.8146038127664355e-7
0.829,-1.8194956485917402e-7
0.83,-1.8166438220390546e-7
0.831,-1.813394656657863e-7
0.832,-1.8095893705716293e-7
0.833,-1.8050623895593532e-7
0.834,-1.7996268908415658e-7
0.835,-1.7930881812677768e-7
0.836,-1.785237099261039e-7
0.837,-1.775852004337608e-7
0.838,-1.7646960936978928e-7
0.839,-1.751524365545265e-7
0.84,-1.7384212347426597e-7
0.841,-1.729567873365312e-7
0.842,-1.7202391200399347e-7
0.843,-1.71033550544486e-7
0.844,-1.6997507312765947e-7
0.845,-1.6883630427066976e-7
0.846,-1.6760370080692866e-7
0.847,-1.6626300747279998e-7
0.848,-1.6479819242576355e-7
0.849,-1.6319244933171717e-7
0.85,-1.6142730507873182e-7
0.851,-1.600778045673934e-7
0.852,-1.5913108708520696e-7
